Qmag,Qdur,RQmag,RSmag,STdur,STslope,Tmag,Tdur,insHR,annScore
59,92,165,207,48,.1875,20,220,107.913669064748,78
45,56,166,205,88,.193181818181818,29,172,109.489051094891,78
47,84,184,245,48,.145833333333333,18,188,110.294117647059,78
30,60,174,213,44,.0681818181818182,21,204,109.489051094891,78
36,92,196,227,80,.075,9,140,110.294117647059,78
-46,96,180,253,40,.225,-4,192,106.382978723404,78
-27,56,180,219,76,.118421052631579,-44,196,91.4634146341463,78
-8,96,177,211,88,.0227272727272727,-11,160,107.913669064748,78
30,88,205,272,48,.104166666666667,4,200,109.489051094891,78
15,100,205,264,60,.0166666666666667,5,172,109.489051094891,78
15,104,162,208,88,0,30,152,111.111111111111,78
62,112,201,240,60,.116666666666667,49,176,111.940298507463,78
67,60,202,254,80,.0625,38,160,112.781954887218,78
1,88,155,236,92,-.0108695652173913,-24,148,111.111111111111,78
4,80,201,265,60,.0833333333333333,38,188,112.781954887218,78
14,96,213,275,196,.316326530612245,38,76,109.489051094891,78
-35,64,217,276,76,.302631578947368,52,188,107.913669064748,78
39,64,199,265,52,.0961538461538462,62,184,107.142857142857,78
-8,104,279,344,68,.382352941176471,50,176,104.895104895105,78
23,100,259,326,60,.266666666666667,68,188,107.142857142857,78
-2,120,243,299,40,.175,53,208,107.142857142857,78
14,120,226,284,68,.323529411764706,27,188,106.382978723404,78
16,108,252,305,48,.270833333333333,51,208,105.633802816901,78
0,108,214,274,60,.05,88,188,101.351351351351,78
63,64,218,281,44,0,72,196,102.739726027397,78
-3,92,223,269,32,0,54,212,100,78
39,72,241,328,52,.0961538461538462,24,176,98.6842105263158,78
-8,120,256,317,68,.176470588235294,47,184,102.040816326531,78
-17,124,227,277,76,.184210526315789,72,164,102.739726027397,78
40,88,223,282,56,.0178571428571429,62,200,102.040816326531,78
-21,124,229,306,60,.116666666666667,52,188,100.671140939597,78
1,68,251,326,52,.0384615384615385,54,192,100,78
17,92,227,294,56,.285714285714286,48,184,96.7741935483871,78
32,56,205,266,48,.125,33,200,98.6842105263158,78
0,160,219,269,96,-.0729166666666667,32,164,87.719298245614,78
-15,112,217,275,60,.1,30,192,87.719298245614,78
14,136,232,270,108,.0555555555555556,62,152,90.3614457831325,78
-15,76,210,256,28,1,41,176,93.75,78
-10,72,191,234,28,-.25,2,172,93.75,78
-7,100,215,279,156,.288461538461538,24,128,84.2696629213483,78
-6,112,222,282,128,.2109375,44,152,82.8729281767956,78
1,120,194,248,112,.0267857142857143,27,184,80.2139037433155,78
-23,84,180,250,112,.125,45,160,84.2696629213483,78
0,112,216,261,80,.0375,58,196,84.2696629213483,78
-17,76,238,290,124,.25,33,144,87.719298245614,78
-13,84,243,311,104,.134615384615385,52,168,85.7142857142857,78
-2,92,207,287,84,.226190476190476,56,180,87.719298245614,78
26,56,230,295,76,.210526315789474,41,208,87.719298245614,78
-3,80,216,278,104,-.0288461538461538,74,148,85.2272727272727,78
-15,72,265,318,164,.25,57,112,85.7142857142857,78
2,76,260,325,96,.09375,37,188,89.2857142857143,78
-9,136,257,319,180,.277777777777778,13,204,83.3333333333333,78
-6,108,211,284,132,.0151515151515152,18,116,82.8729281767956,78
-32,80,214,242,68,.0441176470588235,37,144,83.7988826815643,78
-19,136,266,336,76,.118421052631579,19,216,82.8729281767956,78
0,140,197,255,124,.112903225806452,53,164,80.6451612903226,78
2,124,240,303,100,.23,27,196,82.4175824175824,78
-14,112,186,252,108,.12037037037037,49,176,88.7573964497041,78
-16,76,212,270,116,.0775862068965517,39,160,90.9090909090909,78
-16,136,211,277,92,0,41,184,90.9090909090909,78
-33,68,303,347,100,.18,36,172,89.8203592814371,78
29,100,203,251,104,.153846153846154,48,168,88.7573964497041,78
6,88,269,358,124,-.104838709677419,28,152,92.0245398773006,78
-11,136,215,296,112,.0178571428571429,40,180,90.3614457831325,78
-43,120,315,388,112,.196428571428571,47,168,82.8729281767956,78
49,80,172,258,104,-.0769230769230769,12,184,97.4025974025974,78
59,96,155,207,104,.0576923076923077,40,160,101.351351351351,78
47,84,155,230,96,.114583333333333,18,172,103.448275862069,78
40,92,163,229,88,.0454545454545455,44,176,103.448275862069,78
56,92,174,244,92,.0326086956521739,33,180,102.040816326531,78
41,88,186,255,124,.0725806451612903,26,156,100.671140939597,78
7,104,176,247,100,.02,27,180,101.351351351351,78
-2,120,173,242,120,.125,25,156,101.351351351351,78
-7,112,148,203,116,.0344827586206897,20,164,101.351351351351,78
71,100,157,216,108,.0925925925925926,30,160,104.895104895105,78
57,96,132,196,108,.0462962962962963,28,156,104.895104895105,78
49,92,185,254,96,.09375,22,164,106.382978723404,78
21,96,158,243,108,-.0185185185185185,-27,148,107.142857142857,78
85,92,155,238,108,.0740740740740741,45,156,107.142857142857,78
70,104,144,213,108,.0185185185185185,27,148,105.633802816901,78
56,96,171,258,80,.1125,40,184,106.382978723404,78
52,96,213,292,88,.0795454545454545,21,164,100,78
40,84,189,278,68,-.0294117647058824,21,168,102.739726027397,78
39,92,174,243,84,.119047619047619,23,172,100.671140939597,78
64,92,170,243,84,.130952380952381,42,172,102.040816326531,78
35,92,175,247,96,.0833333333333333,-6,156,103.448275862069,78
16,96,148,229,80,.0875,0,172,104.895104895105,78
71,100,154,237,80,.05,27,168,106.382978723404,78
70,92,144,205,88,.102272727272727,36,172,105.633802816901,78
64,88,169,241,56,.0892857142857143,38,196,108.695652173913,78
64,88,178,250,72,.111111111111111,30,188,105.633802816901,78
-3,96,125,193,96,.322916666666667,22,172,106.382978723404,78
63,92,168,250,80,.1375,21,172,107.142857142857,78
71,100,177,273,76,.0394736842105263,28,172,104.895104895105,78
53,92,176,240,68,.161764705882353,17,180,106.382978723404,78
66,100,183,280,68,.102941176470588,37,180,104.166666666667,78
51,100,174,263,56,.0535714285714286,14,192,104.166666666667,78
58,112,159,220,84,.119047619047619,33,172,101.351351351351,78
50,88,189,239,60,.0833333333333333,15,196,102.040816326531,78
42,104,174,253,52,.0384615384615385,20,196,103.448275862069,78
52,96,169,258,56,.0535714285714286,21,200,102.739726027397,78
50,112,191,273,52,.153846153846154,24,196,102.040816326531,78
54,96,186,259,68,.0735294117647059,26,188,101.351351351351,78
7,76,237,292,104,.25,51,164,100,78
-5,72,204,265,108,.157407407407407,39,172,94.3396226415094,78
20,108,171,266,76,.157894736842105,40,196,93.167701863354,78
-38,112,195,289,84,-.130952380952381,-114,188,92.5925925925926,78
141,120,253,336,52,.211538461538462,146,220,93.75,78
-16,124,240,318,76,.144736842105263,27,200,88.2352941176471,78
26,120,299,352,132,.0303030303030303,1,152,92.5925925925926,78
-1,120,223,294,148,.027027027027027,25,136,92.0245398773006,78
44,100,299,351,140,-.0214285714285714,23,132,98.0392156862745,78
-30,32,223,284,152,.105263157894737,68,104,102.040816326531,78
11,108,226,291,124,.0403225806451613,16,164,102.739726027397,78
-26,124,316,360,156,.0769230769230769,14,156,87.2093023255814,78
40,36,186,278,128,-.140625,34,148,99.3377483443709,78
28,108,259,338,40,.325,3,256,100,78
46,80,201,242,136,-.0808823529411765,0,136,99.3377483443709,78
129,68,200,264,140,-.0785714285714286,89,124,103.448275862069,78
71,96,237,303,144,.0416666666666667,33,132,105.633802816901,78
50,92,254,314,60,.0333333333333333,-21,192,107.142857142857,78
27,100,196,242,132,0,5,120,109.489051094891,78
30,104,219,266,132,0,14,120,110.294117647059,78
33,100,233,277,128,.1171875,14,124,110.294117647059,78
43,108,256,327,136,.0367647058823529,27,128,108.695652173913,78
32,104,235,289,120,.0916666666666667,19,132,107.142857142857,78
34,112,277,334,124,0,18,140,107.142857142857,78
24,52,216,279,124,.032258064516129,-14,144,106.382978723404,78
11,96,259,302,120,.0166666666666667,-32,152,107.142857142857,78
14,100,269,325,172,.372093023255814,14,120,106.382978723404,78
40,112,245,304,104,-.00961538461538461,32,152,107.142857142857,78
53,68,236,302,92,.0652173913043478,19,160,104.895104895105,78
-11,80,228,273,68,.323529411764706,25,180,107.913669064748,78
-10,92,221,279,88,.0340909090909091,37,160,106.382978723404,78
20,104,298,354,72,.111111111111111,23,184,108.695652173913,78
31,96,239,320,56,.0535714285714286,25,200,109.489051094891,78
37,108,258,328,52,-.0192307692307692,37,212,107.913669064748,78
27,68,302,372,72,-.0833333333333333,24,188,102.739726027397,78
39,64,215,281,60,.116666666666667,35,204,102.040816326531,78
29,104,262,332,84,.25,31,172,99.3377483443709,78
-145,68,183,224,92,.195652173913044,-92,180,103.448275862069,78
-79,104,321,386,68,.0441176470588235,-61,184,104.166666666667,78
-11,112,218,277,32,-.125,17,208,102.040816326531,78
8,92,204,271,100,.03,46,172,99.3377483443709,78
-25,88,249,346,168,.0892857142857143,25,100,102.739726027397,78
-16,60,258,329,152,.407894736842105,27,100,101.351351351351,78
-16,88,229,322,128,.09375,50,124,102.040816326531,78
-12,136,294,347,68,-.779411764705882,24,148,102.739726027397,78
-8,112,246,314,44,.136363636363636,31,224,102.739726027397,78
-12,136,218,284,88,.227272727272727,49,156,102.739726027397,78
-26,108,235,306,48,.104166666666667,32,200,102.739726027397,78
-10,104,251,331,92,-.0760869565217391,53,124,101.351351351351,78
16,148,311,343,40,-.45,30,152,101.351351351351,78
3,96,251,332,116,.137931034482759,25,156,102.040816326531,78
-36,72,252,320,124,.419354838709677,59,136,100.671140939597,78
34,124,251,332,104,.230769230769231,56,152,101.351351351351,78
-9,112,217,297,64,.265625,46,196,100,78
37,64,275,360,116,.21551724137931,53,156,92.5925925925926,78
13,116,191,253,96,.260416666666667,31,164,96.1538461538462,78
-14,108,250,308,116,.224137931034483,42,140,97.4025974025974,78
43,64,242,310,72,.0694444444444444,59,188,98.0392156862745,78
16,92,255,340,124,.32258064516129,62,120,92.0245398773006,78
43,80,254,339,88,.181818181818182,49,188,88.7573964497041,78
8,116,246,314,80,-.0125,56,184,87.2093023255814,78
-2,104,271,356,52,.115384615384615,53,224,86.2068965517241,78
-17,108,241,330,80,.2625,41,196,83.7988826815643,78
-17,96,233,298,52,-.115384615384615,45,204,86.7052023121387,78
-4,112,268,322,92,.141304347826087,51,180,87.2093023255814,78
-4,112,225,309,104,.259615384615385,37,188,87.719298245614,78
-17,64,225,277,112,.1875,26,160,86.7052023121387,78
39,116,229,285,136,.213235294117647,45,128,87.2093023255814,78
15,120,217,260,104,.0961538461538462,15,156,88.7573964497041,78
-21,60,254,295,124,-.00806451612903226,5,164,95.5414012738854,78
-9,104,251,325,120,.1,13,148,96.1538461538462,78
1,120,233,304,92,.0217391304347826,38,184,99.3377483443709,78
31,96,238,324,124,.225806451612903,26,164,99.3377483443709,78
-10,104,260,336,96,.125,30,176,98.6842105263158,78
45,84,273,325,100,.13,36,176,99.3377483443709,78
18,140,244,308,64,.109375,60,200,100.671140939597,78
36,88,222,289,72,.152777777777778,32,200,101.351351351351,78
-98,64,221,242,56,.839285714285714,130,136,192.307692307692,78
35,104,307,375,68,.102941176470588,39,192,102.040816326531,78
2,116,251,328,84,.238095238095238,32,208,101.351351351351,78
30,104,221,300,76,.0921052631578947,30,184,101.351351351351,78
45,92,287,329,76,.131578947368421,42,184,104.166666666667,78
42,100,228,295,68,.0735294117647059,41,196,103.448275862069,78
-2,112,238,287,36,.111111111111111,-14,216,104.166666666667,78
42,88,245,307,104,.125,28,164,102.739726027397,78
39,96,244,324,80,.2,27,184,102.040816326531,78
24,84,244,306,108,.231481481481481,32,152,103.448275862069,78
40,100,227,281,88,.113636363636364,39,184,103.448275862069,78
35,88,261,309,44,.0454545454545455,32,204,104.895104895105,78
40,88,280,338,80,.175,31,180,105.633802816901,78
38,56,270,325,76,.105263157894737,53,184,105.633802816901,78
33,88,206,261,88,.170454545454545,51,168,105.633802816901,78
-40,72,257,317,120,.158333333333333,12,120,107.142857142857,78
33,108,292,354,76,.184210526315789,42,184,103.448275862069,78
-16,80,278,363,96,.166666666666667,31,164,104.166666666667,78
26,108,238,304,60,.05,30,196,103.448275862069,78
40,92,242,311,48,.125,36,208,101.351351351351,78
37,100,302,382,44,-.340909090909091,4,220,100,78
-14,108,235,319,76,-.0131578947368421,24,208,102.040816326531,78
6,88,249,338,68,.411764705882353,35,208,101.351351351351,78
31,104,282,337,40,-.475,38,232,101.351351351351,78
36,56,275,359,76,.197368421052632,40,188,100,78
42,84,259,329,72,.166666666666667,40,192,94.9367088607595,78
3,88,288,357,120,.25,38,144,95.5414012738854,78
20,84,253,302,124,.104838709677419,0,148,94.3396226415094,78
32,120,254,323,68,.161764705882353,31,196,95.5414012738854,78
25,92,229,297,60,-.0333333333333333,0,196,96.1538461538462,78
-149,96,206,249,140,.0285714285714286,-197,152,100.671140939597,78
-439,120,285,355,120,-.208333333333333,-524,168,101.351351351351,78
11,60,230,299,80,.1625,15,184,104.895104895105,78
-52,96,224,262,52,.326923076923077,41,212,101.351351351351,78
45,120,239,305,116,.103448275862069,53,156,93.75,78
12,112,292,338,112,.205357142857143,23,148,93.75,78
23,100,245,289,52,.0576923076923077,10,208,96.1538461538462,78
-5,96,231,269,64,.109375,-7,212,95.5414012738854,78
62,108,288,337,60,-.183333333333333,75,208,98.0392156862745,78
41,96,269,316,60,.35,27,168,93.167701863354,78
-1,112,229,294,68,.132352941176471,32,200,93.167701863354,78
26,88,261,280,84,-.0595238095238095,59,140,94.3396226415094,78
37,44,214,274,68,.25,54,204,94.9367088607595,78
14,128,233,289,68,.132352941176471,14,172,95.5414012738854,78
34,100,259,321,72,.166666666666667,42,196,92.5925925925926,78
-1,104,245,305,64,.140625,30,188,89.8203592814371,78
-24,144,244,315,68,-.0147058823529412,30,220,87.719298245614,78
7,84,316,383,68,.382352941176471,34,208,89.8203592814371,78
-10,96,266,322,108,-.101851851851852,46,168,89.2857142857143,78
11,116,275,353,112,-.0982142857142857,16,160,91.4634146341463,78
85,116,165,276,84,.0357142857142857,78,196,90.3614457831325,78
-27,140,258,353,160,.1875,-28,136,94.3396226415094,78
94,96,260,318,36,.611111111111111,-15,160,94.9367088607595,78
31,64,243,305,52,.230769230769231,24,208,99.3377483443709,78
37,96,239,307,56,.125,31,212,100,78
35,88,227,285,64,.15625,21,208,100,78
38,88,259,319,104,.192307692307692,29,184,92.5925925925926,78
-9,116,268,334,72,.0972222222222222,51,196,94.9367088607595,78
35,136,252,323,108,.185185185185185,55,156,86.2068965517241,78
20,104,252,315,52,.115384615384615,25,212,89.8203592814371,78
-27,124,312,376,152,.361842105263158,20,120,92.0245398773006,78
-11,72,278,350,92,.173913043478261,34,132,92.0245398773006,78
-3,104,256,319,68,.132352941176471,43,200,91.4634146341463,78
-31,116,294,352,72,.125,2,192,97.4025974025974,78
27,96,178,239,60,.166666666666667,30,204,100.671140939597,78
-15,108,239,308,68,.102941176470588,6,204,92.5925925925926,78
60,84,295,340,64,.109375,45,204,93.75,78
44,76,266,332,68,.382352941176471,44,216,91.4634146341463,78
-41,116,228,294,116,-.0517241379310345,-97,204,90.3614457831325,78
-38,100,237,300,124,.17741935483871,-30,160,96.1538461538462,78
30,64,248,310,40,.05,24,220,95.5414012738854,78
40,108,252,328,52,.115384615384615,37,208,98.0392156862745,78
30,92,225,284,72,.180555555555556,33,180,96.7741935483871,78
37,96,231,299,84,.0595238095238095,43,176,99.3377483443709,78
2,72,268,324,104,.173076923076923,41,152,96.7741935483871,78
32,104,234,275,72,.111111111111111,21,240,96.1538461538462,78
-21,84,236,272,128,.2265625,46,128,95.5414012738854,78
-5,100,227,282,108,.287037037037037,33,180,96.1538461538462,78
24,92,253,314,56,.0535714285714286,27,208,93.167701863354,78
-4,104,227,273,96,.1875,33,164,94.9367088607595,78
32,92,237,299,76,.223684210526316,37,188,95.5414012738854,78
5,132,241,297,48,.0833333333333333,28,212,94.3396226415094,78
35,104,234,294,60,.2,42,200,95.5414012738854,78
28,88,227,282,52,.211538461538462,25,204,94.9367088607595,78
21,100,238,295,64,.109375,27,196,94.9367088607595,78
-10,128,251,315,56,.214285714285714,73,196,93.75,78
29,88,239,298,80,.075,37,180,93.75,78
27,68,215,273,56,.125,34,216,94.9367088607595,78
-9,120,211,265,68,.117647058823529,30,200,94.3396226415094,78
-5,104,240,302,64,.1875,31,228,93.167701863354,78
1,120,225,244,96,.0729166666666667,27,192,92.0245398773006,78
-38,92,251,304,92,.16304347826087,20,192,93.75,78
35,108,226,286,72,0,46,192,97.4025974025974,78
26,80,234,297,64,.078125,31,216,98.0392156862745,78
23,80,261,313,72,.236111111111111,31,192,98.6842105263158,78
23,112,233,293,48,.229166666666667,38,212,99.3377483443709,78
30,96,272,325,64,.125,42,196,98.6842105263158,78
0,104,234,297,60,.266666666666667,56,200,97.4025974025974,78
-23,96,241,297,52,.269230769230769,38,220,97.4025974025974,78
21,108,256,323,52,.211538461538462,40,216,98.0392156862745,78
29,96,259,297,48,.1875,43,208,99.3377483443709,78
-14,116,229,293,60,.2,40,200,100,78
31,96,258,326,56,.107142857142857,37,204,101.351351351351,78
19,80,189,224,64,.078125,24,188,102.040816326531,78
47,96,239,269,96,.291666666666667,52,176,101.351351351351,78
25,120,220,283,108,.268518518518519,35,148,102.040816326531,78
26,56,294,348,40,.075,47,212,102.040816326531,78
30,100,247,312,80,.2375,49,188,100.671140939597,78
36,92,240,302,48,-.25,45,212,100,78
-19,120,224,260,68,.102941176470588,17,188,100,78
19,96,244,284,48,-.0625,37,204,102.040816326531,78
36,60,255,313,52,.0384615384615385,41,184,102.040816326531,78
47,92,254,286,60,.0833333333333333,45,188,102.739726027397,78
37,100,210,271,44,.0909090909090909,40,192,102.739726027397,78
14,108,277,302,96,.177083333333333,17,156,102.739726027397,78
23,80,184,213,64,.21875,30,196,100,78
17,76,226,282,48,.166666666666667,38,196,97.4025974025974,78
28,56,242,303,52,.211538461538462,38,208,102.040816326531,78
45,112,255,307,52,.0769230769230769,62,196,98.6842105263158,78
-19,96,223,288,92,.119565217391304,43,144,98.0392156862745,78
-17,92,252,319,140,.328571428571429,42,128,100,78
34,76,235,294,148,.27027027027027,36,116,100.671140939597,78
27,100,303,363,48,.125,31,212,104.166666666667,78
23,52,225,263,68,.132352941176471,30,184,106.382978723404,78
21,56,218,253,44,.181818181818182,36,208,105.633802816901,78
25,92,259,306,76,.223684210526316,41,192,96.7741935483871,78
38,80,182,236,68,.117647058823529,43,188,102.040816326531,78
31,76,219,245,48,.125,32,208,102.739726027397,78
29,92,230,261,40,.075,31,212,104.166666666667,78
42,104,210,273,68,.132352941176471,45,196,104.895104895105,78
37,112,231,270,52,.115384615384615,36,192,102.739726027397,78
27,92,247,312,56,.0178571428571429,31,192,102.739726027397,78
31,108,329,389,72,.0416666666666667,26,200,102.040816326531,78
22,104,223,284,52,.269230769230769,34,204,100.671140939597,78
28,60,202,255,84,.226190476190476,43,176,101.351351351351,78
23,84,282,315,52,.288461538461538,39,208,106.382978723404,78
53,84,250,284,96,.15625,47,156,102.739726027397,78
-14,76,190,244,92,.206521739130435,52,164,103.448275862069,78
13,104,244,309,48,.208333333333333,37,204,102.739726027397,78
27,76,227,266,52,-.0384615384615385,49,196,102.739726027397,78
32,104,227,269,72,.208333333333333,44,164,103.448275862069,78
-14,120,248,288,64,.25,37,176,102.739726027397,78
34,108,261,324,64,.09375,45,188,102.040816326531,78
46,60,250,291,100,.15,53,160,101.351351351351,78
-7,112,234,284,76,.0921052631578947,47,176,100.671140939597,78
30,84,280,338,72,.152777777777778,49,192,100,78
40,88,207,270,48,-.0208333333333333,52,200,99.3377483443709,78
34,84,199,255,52,.0192307692307692,39,200,99.3377483443709,78
-6,96,249,309,40,-.025,44,216,100,78
-11,84,226,258,56,.160714285714286,49,192,100,78
43,96,267,337,32,-.03125,59,216,101.351351351351,78
25,56,253,286,60,.2,25,192,100.671140939597,78
38,84,260,325,52,.173076923076923,53,204,98.6842105263158,78
28,80,259,289,40,.15,45,204,100,78
31,120,224,284,68,.147058823529412,46,180,100.671140939597,78
33,96,243,286,60,.316666666666667,61,196,102.040816326531,78
28,104,247,309,60,.15,53,192,101.351351351351,78
-19,100,247,281,156,.0256410256410256,32,104,94.9367088607595,78
-14,84,241,243,68,-.441176470588235,30,144,96.1538461538462,78
18,100,220,256,100,.38,53,164,99.3377483443709,78
-8,140,266,328,44,.159090909090909,50,208,98.0392156862745,78
25,76,285,314,84,.0595238095238095,28,156,99.3377483443709,78
17,100,272,319,52,-.134615384615385,26,196,100,78
29,116,235,282,60,0,43,196,100.671140939597,78
-15,96,226,254,120,.125,67,128,101.351351351351,78
27,104,262,328,76,.302631578947368,52,188,100,78
-16,68,239,278,76,.0394736842105263,43,188,99.3377483443709,78
28,124,197,252,104,.240384615384615,28,152,100.671140939597,78
30,84,218,246,56,.107142857142857,11,204,102.040816326531,78
27,76,230,276,68,.0441176470588235,20,204,104.166666666667,78
40,104,273,334,72,.0277777777777778,27,180,103.448275862069,78
52,88,199,257,80,.075,27,172,104.166666666667,78
59,104,188,240,104,.115384615384615,36,156,104.166666666667,78
45,84,199,221,104,.153846153846154,30,148,104.895104895105,78
52,88,151,203,128,.1171875,27,140,106.382978723404,78
42,100,187,242,32,-.0625,26,176,107.913669064748,78
42,92,178,206,48,.0833333333333333,19,204,109.489051094891,78
30,84,185,219,76,.0657894736842105,8,184,109.489051094891,78
-4,104,204,219,128,.2109375,24,120,111.111111111111,78
18,88,239,273,64,-.203125,30,184,112.781954887218,78
24,92,238,298,56,.178571428571429,43,204,112.781954887218,78
25,100,220,270,48,.125,21,192,112.781954887218,78
29,96,211,278,72,.0833333333333333,30,192,109.489051094891,78
36,92,181,245,52,.115384615384615,35,192,107.913669064748,78
35,84,251,307,52,.0769230769230769,37,196,108.695652173913,78
46,100,230,293,52,.153846153846154,39,196,109.489051094891,78
2,72,208,286,136,.0294117647058824,38,120,107.142857142857,78
1,100,242,302,104,.0384615384615385,24,160,107.142857142857,78
24,76,202,242,184,.195652173913044,29,76,108.695652173913,78
30,64,196,254,56,.0357142857142857,14,192,107.142857142857,78
37,104,248,296,72,-.0277777777777778,44,168,107.142857142857,78
36,104,258,309,40,.075,35,208,106.382978723404,78
-7,104,211,272,52,.230769230769231,36,204,107.142857142857,78
34,100,273,306,108,.259259259259259,55,144,107.142857142857,78
31,96,273,331,56,-.107142857142857,49,196,107.913669064748,78
40,76,249,316,60,.0166666666666667,45,188,107.142857142857,78
26,84,200,244,88,.340909090909091,42,156,107.913669064748,78
-8,112,188,245,52,.134615384615385,30,196,107.142857142857,78
-26,92,310,355,88,.215909090909091,32,172,107.142857142857,78
-11,104,247,293,68,.0882352941176471,48,184,107.913669064748,78
30,92,248,313,60,.1,49,176,106.382978723404,78
25,100,247,302,56,.178571428571429,37,196,106.382978723404,78
25,116,236,309,64,.234375,63,188,105.633802816901,78
-9,80,231,278,60,.133333333333333,41,196,104.895104895105,78
17,68,250,307,44,.0681818181818182,27,200,104.166666666667,78
-20,108,232,280,60,.3,36,196,104.166666666667,78
30,56,231,271,64,.3125,42,184,105.633802816901,78
26,100,245,310,68,.220588235294118,44,184,100.671140939597,78
24,56,269,336,60,.15,44,212,100,78
52,88,232,271,60,.316666666666667,61,200,101.351351351351,78
32,96,272,323,48,.208333333333333,19,200,104.166666666667,78
29,96,304,357,104,.192307692307692,53,144,104.166666666667,78
-8,88,242,309,128,.3984375,50,132,103.448275862069,78
3,116,212,277,132,.25,43,120,103.448275862069,78
37,92,273,335,76,.184210526315789,54,184,99.3377483443709,78
-16,124,266,319,96,.25,56,152,96.7741935483871,78
-14,116,230,291,68,.220588235294118,48,196,98.6842105263158,78
13,84,258,311,80,.25,33,184,98.6842105263158,78
-30,116,238,273,92,.217391304347826,14,180,100,78
-24,124,275,340,52,.230769230769231,30,204,99.3377483443709,78
-23,128,237,300,84,.119047619047619,33,176,100,78
39,96,262,330,68,.205882352941176,52,188,100.671140939597,78
-20,108,239,289,96,.166666666666667,43,168,84.7457627118644,78
29,60,265,317,72,.319444444444444,41,192,99.3377483443709,78
20,96,237,297,40,.1,45,216,98.0392156862745,78
25,88,259,323,44,.136363636363636,42,212,97.4025974025974,78
25,116,268,327,80,.1375,48,176,98.0392156862745,78
30,64,237,303,76,.25,46,188,98.0392156862745,78
-9,104,215,243,64,.109375,39,188,96.7741935483871,78
38,76,230,304,128,.3046875,46,124,99.3377483443709,78
24,88,256,300,48,.104166666666667,49,192,100.671140939597,78
39,60,219,281,104,.326923076923077,57,152,101.351351351351,78
24,68,211,247,72,.416666666666667,38,180,102.739726027397,78
34,88,253,277,64,.15625,43,196,100.671140939597,78
20,104,210,271,56,.196428571428571,34,204,102.739726027397,78
31,104,255,311,56,.25,40,204,99.3377483443709,78
-10,132,210,267,60,.25,34,200,96.1538461538462,78
30,48,212,246,124,.362903225806452,35,152,98.0392156862745,78
32,92,244,303,68,.102941176470588,42,192,98.6842105263158,78
-23,128,276,295,104,.105769230769231,43,152,99.3377483443709,78
-7,104,233,293,100,.13,37,160,94.3396226415094,78
-2,104,254,314,76,.118421052631579,44,192,93.167701863354,78
30,84,255,321,52,.115384615384615,30,216,96.1538461538462,78
21,100,274,339,52,.211538461538462,39,224,96.7741935483871,78
25,120,249,311,52,.192307692307692,47,204,98.0392156862745,78
47,100,283,350,96,.0833333333333333,38,160,97.4025974025974,78
33,80,204,274,64,.09375,38,224,99.3377483443709,78
25,76,236,281,148,.182432432432432,50,120,98.0392156862745,78
-9,116,247,302,88,.113636363636364,39,168,90.9090909090909,78
-8,112,255,274,48,.0833333333333333,41,220,92.0245398773006,78
24,76,253,321,80,.125,27,192,96.1538461538462,78
29,88,236,284,68,.102941176470588,46,196,97.4025974025974,78
20,104,265,316,80,.1875,37,192,99.3377483443709,78
14,84,241,305,56,.0892857142857143,26,196,98.0392156862745,78
29,88,236,276,72,.152777777777778,42,192,96.1538461538462,78
21,84,301,348,76,.131578947368421,41,192,94.3396226415094,78
30,92,258,321,80,.025,46,196,95.5414012738854,78
28,56,245,295,60,.1,28,188,98.6842105263158,78
32,64,237,293,52,.0384615384615385,32,200,98.6842105263158,78
-13,112,196,229,76,.263157894736842,28,188,96.7741935483871,78
52,100,266,327,76,.105263157894737,59,192,98.0392156862745,78
5,124,267,295,60,.116666666666667,41,204,98.0392156862745,78
24,84,183,233,40,0,16,220,98.0392156862745,78
-2,156,234,291,60,.2,36,212,83.7988826815643,78
-10,116,239,296,104,.230769230769231,30,160,87.2093023255814,78
53,116,253,296,92,.184782608695652,51,184,98.0392156862745,78
28,80,234,295,76,.0657894736842105,29,196,99.3377483443709,78
23,96,234,278,60,.15,24,208,99.3377483443709,78
32,60,284,340,76,.105263157894737,27,188,98.6842105263158,78
11,92,220,261,80,.225,29,196,99.3377483443709,78
-20,104,222,272,68,.279411764705882,27,220,98.6842105263158,78
26,92,296,344,80,.3375,36,188,100.671140939597,78
-7,112,258,322,108,.101851851851852,22,152,102.040816326531,78
-20,88,253,273,132,.325757575757576,36,128,100.671140939597,78
44,100,252,310,72,.194444444444444,44,196,102.040816326531,78
19,92,227,272,136,.352941176470588,57,128,102.739726027397,78
59,120,206,271,84,.119047619047619,31,176,103.448275862069,78
-27,84,278,301,36,.611111111111111,-15,224,102.739726027397,78
2,104,244,293,64,-.046875,17,196,97.4025974025974,78
32,64,284,333,100,.15,32,168,95.5414012738854,78
19,84,230,258,72,.236111111111111,32,192,100,78
30,100,255,304,60,.2,48,208,98.6842105263158,78
6,76,237,299,60,.0166666666666667,30,200,99.3377483443709,78
14,64,269,305,64,.109375,17,200,99.3377483443709,78
-6,104,235,309,100,-.03,38,152,101.351351351351,78
39,96,181,240,72,.25,34,196,102.040816326531,78
-1,120,212,289,124,.161290322580645,28,132,99.3377483443709,78
21,88,250,311,96,-.0520833333333333,24,172,96.1538461538462,78
-20,136,270,290,156,.275641025641026,37,136,97.4025974025974,78
-16,80,251,314,96,.21875,41,156,98.6842105263158,78
